timestamp,player1_x,player1_y,player1_health,player1_is_jumping,player1_is_crouching,player1_is_in_move,player1_move_id,player2_x,player2_y,player2_health,player2_is_jumping,player2_is_crouching,player2_is_in_move,player2_move_id,distance,action_sequence,action_index
2025-05-09T01:04:30.510183,205,192,176,False,False,False,0,324,192,176,False,False,False,0,119,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:30.681284,206,192,176,False,False,True,1,334,192,176,False,False,False,0,128,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:30.850875,206,192,176,False,False,True,1,345,192,176,False,False,False,0,139,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:30.906875,240,192,176,False,False,True,1,345,192,176,False,False,False,0,105,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:31.072272,206,192,176,False,False,True,1,351,192,176,False,False,False,0,145,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:31.242283,206,192,176,False,False,True,1,351,192,176,False,False,False,0,145,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:31.299277,240,192,176,False,False,True,1,349,192,176,False,False,False,0,109,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:31.356277,206,192,176,False,False,True,1,351,192,176,False,False,False,0,145,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:31.411278,206,192,176,False,False,True,1,351,192,176,False,False,False,0,145,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:31.465594,206,192,176,False,False,True,131073,351,192,176,False,False,False,0,145,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:31.644425,241,192,176,False,False,True,131073,349,192,176,False,False,False,0,108,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:31.799333,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:31.973885,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:32.177888,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:32.376886,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:32.438885,241,192,176,False,False,True,1,350,192,176,False,True,False,0,109,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:32.608160,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:32.770356,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:32.974120,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:33.205151,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:33.291202,241,192,176,False,False,True,1,350,192,176,False,True,False,0,109,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:33.556210,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:33.844203,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:34.150755,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:34.380646,207,192,176,False,False,True,1,351,192,176,False,True,False,0,144,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:34.453575,241,192,176,False,False,True,1,350,192,176,False,True,False,0,109,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:34.522712,241,192,176,False,False,True,1,350,192,176,False,True,False,0,109,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:34.749711,207,192,176,False,False,True,1,342,192,176,False,False,False,0,135,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:34.821714,241,192,176,False,False,True,1,337,192,176,False,False,False,0,96,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:35.145082,207,192,176,False,False,True,1,328,192,176,False,False,False,0,121,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:35.401016,207,192,176,False,False,True,1,314,192,176,False,False,False,0,107,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:35.699927,207,192,176,False,False,True,1,308,192,176,False,True,True,33686532,101,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:35.984986,207,192,176,False,False,True,1,308,192,176,False,True,True,33686532,101,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:36.231190,207,192,176,False,False,True,1,308,192,176,False,True,True,33686532,101,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
2025-05-09T01:04:36.441606,207,192,176,False,False,True,1,308,192,176,False,True,False,0,101,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:36.673915,207,192,176,False,False,True,1,308,192,176,False,True,True,33686532,101,">+^+B,>+^+B,!>+!^+!B",0
2025-05-09T01:04:36.742913,241,192,176,False,False,True,1,306,192,176,False,True,True,33686532,65,"<,-,!<,v+<,-,!v+!<,v,-,!v,v+>,-,!v+!>,>+Y,-,!>+!Y",0
2025-05-09T01:04:36.961143,207,192,176,False,False,True,1,308,192,176,False,True,True,33686532,101,">,-,!>,v+>,-,!v+!>,v,-,!v,v+<,-,!v+!<,<+Y,-,!<+!Y",0
